CDS
fdeC CDS
fecB CDS
fepA CDS
fimbrial protein CDS
fimC CDS
fnr CDS
folC CDS
folM CDS
folP CDS
frlB CDS
frlD CDS
ftsK CDS
fumB CDS
fusA CDS
garP CDS
GGDEF domain-containing protein CDS
glnE CDS
glpA CDS
glpT CDS
glrR CDS
gltA CDS
gltB CDS
glutathionylspermidine synthase family protein CDS
gpmA CDS
gspD CDS
GTP pyrophosphokinase CDS
guaC CDS
hcaR CDS
hisA CDS
hisP CDS
HlyC/CorC family transporter CDS
holC CDS
hpaB CDS
hpaD CDS
hpaR CDS
hprS CDS
hrpA CDS
htrE CDS
hyfR CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
ilvN CDS
IS1 family transposase CDS
IS1 family transposase CDS
IS1-like element IS1A family transposase CDS
IS1-like element IS1A family transposase CDS
IS3 family transposase CDS
IS4-like element IS421 family transposase CDS
isovaleryl-CoA dehydrogenase CDS
ispH CDS
katG CDS
kdbD CDS
kdgR CDS
lamB CDS
lamB CDS
ldhA CDS
leuA CDS
lipocalin family protein CDS
lptF CDS
lysS CDS
mcrB CDS
mddA CDS
melB CDS
menC CDS
menE CDS
metH CDS
mhpR CDS
mlaA CDS
mlaB CDS
mlaF CDS
molecular chaperone CDS
mpl CDS
mrcB CDS
mrdA CDS
mscK CDS
msrA CDS
mukB CDS
multidrug efflux RND transporter permease subunit CDS
multidrug efflux RND transporter permease subunit CDS
murE CDS
murP CDS
NAD(P)-dependent oxidoreductase CDS
nicotinamide mononucleotide deamidase-related protein YfaY CDS
nlpE CDS
nrfA CDS
nrfF CDS
nuoC CDS
nuoF CDS
nuoF CDS
nuoG CDS
nuoM CDS
odhB CDS
oppA CDS
osmE CDS
osmF CDS
osmY CDS
panE CDS
paoD CDS
patatin family protein CDS
patD CDS
pdeB CDS
pdxJ CDS
pepA CDS
pepA CDS
pgpA CDS
phage late control D family protein CDS
phage tail sheath protein CDS
phnK CDS
phnK CDS
phoA CDS
porin CDS
potF CDS
ppiD CDS
ppsA CDS
pqiA CDS
pqiB CDS
prepilin peptidase-dependent protein CDS
prfA CDS
prophage tail fiber N-terminal domain-containingprotein CDS
protein GlcG CDS
prpB CDS
pseudouridine kinase CDS
pta CDS
pta CDS
pta CDS
PTS fructose-like transporter subunit IIB CDS
ptsP CDS
purL CDS
purM CDS
pykF CDS
recC CDS
recJ CDS
recombinase family protein CDS
recT CDS
rhodanese-related sulfurtransferase CDS
ribD CDS
RidA family protein CDS
rlpA CDS
rluF CDS
rne CDS
rplE CDS
rpsD CDS
rutR CDS
SDR family oxidoreductase CDS
secA CDS
serC CDS
serine dehydratase subunit alpha family protein CDS
setA CDS
sgrR CDS
SH3 domain-containing protein CDS
ShET2/EspL2 family type III secretion system effector toxin CDS
sltY CDS
speB CDS
speE CDS
sspA CDS
sufB CDS
sulfatase-like hydrolase/transferase CDS
tauA CDS
tdcC CDS
tdcD CDS
thiM CDS
thrS CDS
TonB-dependent receptor CDS
TonB-dependent receptor plug domain-containing protein CDS
tsaD CDS
tssI CDS
TSUP family transporter CDS
tynA CDS
type B 50S ribosomal protein L31 CDS
tyrS CDS
UPF0104 family protein CDS
uraA CDS
WGR domain-containing protein CDS
xthA CDS
yajQ CDS
ychF CDS
yeaG CDS
yebT CDS
yeeE CDS
yejO CDS
yfaL CDS
YgeY family selenium metabolism-linked hydrolase CDS
YgiQ family radical SAM protein CDS
yhdP CDS
yjdN CDS
yrfG CDS
zapE CDS
ABC transporter permease CDS
ABC transporter permease subunit CDS
AbrB family transcriptional regulator CDS
add CDS
adiC CDS
ag43 CDS
ampH CDS
ansP CDS
argH CDS
aslA CDS
asnB CDS
autotransporter outer membrane beta-barrel domain-containing protein CDS
bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE CDS
blc CDS
btuE CDS
chbC CDS
class I SAM-dependent methyltransferase CDS
"class II D-tagatose-bisphosphate aldolase, non-catalytic subunit CDS"
cmoA CDS
cyclic diguanylate phosphodiesterase CDS
dapA CDS
deoB CDS
diguanylate cyclase CDS
DUF2300 domain-containing protein CDS
DUF2713 domain-containing protein CDS
DUF4049 domain-containing protein CDS
DUF4132 domain-containing protein CDS
DUF441 domain-containing protein CDS
EAL domain-containing protein CDS
electron transfer flavoprotein subunit alpha/FixB family protein CDS
eutA CDS
evgS CDS
fimbrial biogenesis outer membrane usher protein CDS
fimbrial protein CDS
fimbrial protein CDS
fimbrial protein CDS
fimbrial protein CDS
fixX CDS
flgE CDS
flhA CDS
folP CDS
ftsL CDS
gltX CDS
gsiD CDS
hcxA CDS
hyaE CDS
hyfB CDS
hypothetical protein CDS
infB CDS
ion channel protein CDS
IS1-like element IS1A family transposase CDS
ISL3 family transposase CDS
ispE CDS
Kef family K(+) transporter CDS
leuS CDS
lpxD CDS
lpxK CDS
lysozyme inhibitor LprI family protein CDS
macA CDS
macB CDS
maoP CDS
mdtB CDS
metH CDS
MFS transporter CDS
modC CDS
mpaA CDS
mrdB CDS
nadB CDS
nicotinamide mononucleotide deamidase-related protein YfaY CDS
pabB CDS
pgaB CDS
phage tail protein CDS
plsX CDS
pmrB CDS
potF CDS
prepilin peptidase-dependent protein CDS
prophage tail fiber N-terminal domain-containingprotein CDS
pspD CDS
pyrD CDS
qseC CDS
recF CDS
recJ CDS
rffM CDS
RHS repeat-associated core domain-containing protein CDS
ribF CDS
rne CDS
rsxD CDS
RusA family crossover junction endodeoxyribonuclease CDS
rutA CDS
sbcB CDS
SDR family oxidoreductase CDS
selD CDS
setB CDS
sodB CDS
spoT CDS
ssnA CDS
sufS CDS
tail fiber assembly protein CDS
tcyP CDS
tellurite resistance TerB family protein CDS
TetR family transcriptional regulator CDS
thiL CDS
tnaB CDS
tolQ CDS
trmD CDS
trpE CDS
ugd CDS
uvrC CDS
WGR and DUF4132 domain-containing protein CDS
ybhA CDS
YdbH family protein CDS
YdbH family protein CDS
YdbH family protein CDS
YgiQ family radical SAM protein CDS
YheV family putative metal-binding protein CDS
zinc-binding dehydrogenase CDS
zinc-binding dehydrogenase CDS
zwf CDS
amino acid permease CDS
appY CDS
apt CDS
araJ CDS
bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase CDS
copD CDS
deoB CDS
dimethyl sulfoxide reductase subunit A CDS
dmlR CDS
DUF1998 domain-containing protein CDS
DUF2207 domain-containing protein CDS
DUF2625 domain-containing protein CDS
emtA CDS
etk CDS
fimbrial biogenesis outer membrane usher protein CDS
flavin reductase family protein CDS
fldA CDS
flhA CDS
fre CDS
gcl CDS
glycine zipper 2TM domain-containing protein CDS
gspE CDS
helD CDS
hipA CDS
hldE CDS
hypF CDS
hypothetical protein CDS
hypothetical protein CDS
infB CDS
mdtH CDS
N-acetyltransferase CDS
nuoN CDS
paoB CDS
pbgA CDS
pepP CDS
pgm CDS
phoQ CDS
pppA CDS
ppsA CDS
proB CDS
purM CDS
recJ CDS
replication endonuclease CDS
rhtC CDS
rpoN CDS
speB CDS
tetratricopeptide repeat-containing protein CDS
thrS CDS
tnaB CDS
tolA CDS
vioB CDS
ycbX CDS
YdiL family protein CDS
4Fe-4S binding protein CDS
aas CDS
ABC transporter permease CDS
ABC transporter permease CDS
ABC transporter permease CDS
aldehyde ferredoxin oxidoreductase CDS
alkB CDS
allE CDS
allR CDS
allS CDS
alpha-2-macroglobulin family protein CDS
ampH CDS
ampH CDS
amtB CDS
anion permease CDS
anion transporter CDS
ankyrin repeat domain-containing protein CDS
anmK CDS
apbE CDS
appA CDS
aspartate:alanine antiporter CDS
baseplate assembly protein CDS
bglJ CDS
bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase CDS
blaEC CDS
blaEC CDS
bolA CDS
cadA CDS
capsule polysaccharide export inner-membrane protein KpsE CDS
citC CDS
citC CDS
citF CDS
citG CDS
clsB CDS
codA CDS
ComEC family protein CDS
cpdB CDS
cpsB CDS
cpsG CDS
cstA CDS
cstA CDS
cueR CDS
cyoB CDS
cysP CDS
dacD CDS
deoB CDS
deoR CDS
deoR CDS
dinB CDS
dinG CDS
dmpG CDS
dmsB CDS
dmsC CDS
dnaE CDS
dnaX CDS
dpiB CDS
dpiB CDS
DUF1116 domain-containing protein CDS
DUF1456 family protein CDS
DUF2754 domain-containing protein CDS
DUF2773 domain-containing protein CDS
DUF2799 domain-containing protein CDS
DUF418 family protein CDS
dxs CDS
EAL domain-containing protein CDS
EAL domain-containing protein CDS
EAL domain-containing protein CDS
electron transfer flavoprotein subunit alpha/FixB family protein CDS
elyC CDS
emrB CDS
endonuclease/exonuclease/phosphatase family protein CDS
entB CDS
entF CDS
evgS CDS
exoX CDS
FAD-binding protein CDS
fcl CDS
fecB CDS
fecI CDS
fepA CDS
fepA CDS
fepD CDS
fhuB CDS
fimbrial biogenesis outer membrane usher protein CDS
fimbrial biogenesis usher protein CDS
fimbrial biogenesis usher protein CDS
fimbrial protein CDS
fimD CDS
fimE CDS
fimH CDS
fkpB CDS
flgJ CDS
folA CDS
frmA CDS
FTR1 family protein CDS
fucI CDS
fucI CDS
gadW CDS
gadX CDS
gadX CDS
galT CDS
Gfo/Idh/MocA family oxidoreductase CDS
ghoS CDS
glcB CDS
glcE CDS
glpK CDS
glutathione-dependent formaldehyde dehydrogenase CDS
glxK CDS
GntP family transporter CDS
GntR family transcriptional regulator CDS
gpmA CDS
gsiC CDS
gsiC CDS
guaD CDS
hcp CDS
hisQ CDS
hokE CDS
host specificity protein J CDS
hscA CDS
htpG CDS
hyfA CDS
hyfR CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
iap CDS
IS3-like element IS150 family transposase CDS
IS3-like element ISEcB1 family transposase CDS
ISAs1 family transposase CDS
Kef family K(+) transporter CDS
kefG CDS
kgtP CDS
ldhA CDS
ldtD CDS
lepA CDS
leuS CDS
lgoD CDS
LysB family phage lysis regulatory protein CDS
malZ CDS
mannitol dehydrogenase family protein CDS
matP CDS
mdtF CDS
metI CDS
metN CDS
MFS transporter CDS
MFS transporter CDS
miaB CDS
minC CDS
mltD CDS
mntS CDS
moaE CDS
modB CDS
modF CDS
moeA CDS
molecular chaperone CDS
mscK CDS
multidrug efflux RND transporter permease subunit CDS
multidrug efflux RND transporter permease subunit CDS
multidrug efflux RND transporter permease subunit CDS
NAD(P)-dependent oxidoreductase CDS
nadE CDS
nagA CDS
nagA CDS
nagC CDS
nagD CDS
nagE CDS
nagE CDS
nanK CDS
neutral zinc metallopeptidase CDS
nitrate reductase subunit alpha CDS
nnr CDS
odhB CDS
odhB CDS
opgE CDS
paoC CDS
parC CDS
pcnB CDS
pdeF CDS
pdxJ CDS
pdxK CDS
pepN CDS
pepP CDS
pflB CDS
phage holin family protein CDS
phage major tail tube protein CDS
phage portal protein CDS
phage portal protein CDS
phage tail protein CDS
phage tail protein CDS
phnJ CDS
phnM CDS
phoA CDS
PhoH family protein CDS
phosphoethanolamine transferase CDS
potE CDS
ppiB CDS
pqiB CDS
prc CDS
prc CDS
prophage tail fiber N-terminal domain-containingprotein CDS
protein SERAC1 CDS
prpC CDS
prpC CDS
prpD CDS
PstS family phosphate ABC transporter substrate-binding protein CDS
ptrA CDS
PTS sugar transporter subunit IIA CDS
PTS system EIIC permease component CDS
ptsP CDS
purC CDS
purD CDS
purK CDS
putative acyl-CoA thioester hydrolase CDS
putative frv operon regulatory protein CDS
pyrH CDS
quinone oxidoreductase CDS
rayT CDS
recB CDS
recC CDS
recO CDS
recombinase family protein CDS
replication endonuclease CDS
replication endonuclease CDS
replication endonuclease CDS
rfbB CDS
rhomboid family intramembrane serine protease CDS
RHS repeat-associated core domain-containing protein CDS
rimK CDS
rlmI CDS
rlmI CDS
rlpA CDS
rlpA CDS
rnb CDS
rpe CDS
rpsJ CDS
rrrD CDS
rspA CDS
rsxC CDS
rzoD CDS
sapA CDS
SDR family oxidoreductase CDS
SDR family oxidoreductase CDS
site-specific integrase CDS
SmdA family multidrug ABC transporter permease/ATP-binding protein CDS
SmdB family multidrug efflux ABC transporter permease/ATP-binding protein CDS
speC CDS
sppA CDS
sslE CDS
sulfatase-like hydrolase/transferase CDS
tag CDS
tamB CDS
terminase ATPase subunit family protein CDS
tolB CDS
tolC CDS
torC CDS
tqsA CDS
treC CDS
trpCF CDS
tsaC CDS
tsx CDS
tsx CDS
