dld CDS
DUF2300 domain-containing protein CDS
emrA CDS
emtA CDS
eutG CDS
fabD CDS
fhuE CDS
flhB CDS
glpA CDS
glsA CDS
hscA CDS
htpG CDS
hypE CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
lacY CDS
ldtD CDS
malX CDS
multidrug efflux RND transporter permease subunit CDS
nagA CDS
napA CDS
napF CDS
ndh CDS
ndh CDS
nuoN CDS
pagP CDS
panB CDS
pbgA CDS
pepB CDS
pflB CDS
phage baseplate assembly protein V CDS
phage tail sheath protein CDS
purL CDS
pykF CDS
rbn CDS
recJ CDS
sbcC CDS
sseA CDS
tam CDS
thiI CDS
tkt CDS
tsx CDS
type 1 fimbrial protein CDS
tyrosine-type recombinase/integrase CDS
udk CDS
VWA domain-containing protein CDS
wcaB CDS
wcaC CDS
ychO CDS
YdbH family protein CDS
yeeJ CDS
yegI CDS
YfcZ/YiiS family protein CDS
yfdV CDS
ygaH CDS
acyltransferase CDS
arcA CDS
bestrophin family protein CDS
bioF CDS
citX CDS
clsC CDS
csiR CDS
cusA CDS
cyoB CDS
dnaK CDS
DUF4049 domain-containing protein CDS
evgS CDS
fadJ CDS
feoB CDS
fepD CDS
fimbrial biogenesis outer membrane usher protein CDS
fimbrial protein CDS
flgA CDS
GGDEF domain-containing protein CDS
glgP CDS
glpK CDS
glpK CDS
hofQ CDS
hyaA CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
infB CDS
kdsB CDS
lapB CDS
lhgO CDS
lptF CDS
lysC CDS
mcrB CDS
MFS transporter CDS
MFS transporter CDS
mnmC CDS
mobA CDS
molybdopterin-dependent oxidoreductase Mo/Fe-S-binding subunit CDS
mrdB CDS
nuoG CDS
ompG CDS
poxB CDS
purM CDS
pyrD CDS
recB CDS
rfaH CDS
rhlB CDS
rnb CDS
rne CDS
sbcC CDS
ShET2/EspL2 family type III secretion system effector toxin CDS
tkt CDS
tnaB CDS
TonB-dependent receptor CDS
trpB CDS
YaeP family protein CDS
ybgI CDS
yjcS CDS
3-(3-hydroxy-phenyl)propionate transporter CDS
ABC transporter permease CDS
ABC transporter permease CDS
acyl CoA:acetate/3-ketoacid CoA transferase CDS
adeD CDS
alpha-2-macroglobulin family protein CDS
alpha-2-macroglobulin family protein CDS
alpha-2-macroglobulin family protein CDS
anmK CDS
apbC CDS
argH CDS
astD CDS
ATP-dependent helicase CDS
ATP-dependent helicase CDS
Bcr/CflA family multidrug efflux MFS transporter CDS
clsC CDS
cusR CDS
dhaL CDS
diguanylate cyclase CDS
DUF4049 domain-containing protein CDS
dusC CDS
eutL CDS
evgS CDS
FAD-NAD(P)-binding protein CDS
fimbria/pilus periplasmic chaperone CDS
fumC CDS
FUSC family protein CDS
FUSC family protein CDS
GGDEF domain-containing protein CDS
GGDEF domain-containing protein CDS
glutathione-dependent formaldehyde dehydrogenase CDS
glycoside hydrolase family 10 protein CDS
HlyC/CorC family transporter CDS
hyaE CDS
hypothetical protein CDS
idnD CDS
iscR CDS
ketose-bisphosphate aldolase CDS
LbetaH domain-containing protein CDS
ldtE CDS
lpxP CDS
malQ CDS
melR CDS
MFS transporter CDS
mrdA CDS
murP CDS
narW CDS
otsA CDS
otsA CDS
phage baseplate assembly protein V CDS
pncB CDS
ppx CDS
purL CDS
puuP CDS
pykF CDS
ribF CDS
rsxD CDS
sulA CDS
tcyP CDS
trmD CDS
tsx CDS
WGR and DUF4132 domain-containing protein CDS
YebC/PmpR family DNA-binding transcriptional regulator CDS
yebT CDS
yecA CDS
yeeJ CDS
ymdB CDS
